ID,probability
TEST_00127,0.15504118947596984
TEST_00128,0.48317356106428383
TEST_00129,0.7045243114731724
TEST_00130,0.44234885872259516
TEST_00131,0.6625049526854895
TEST_00132,0.0020176649280217417
TEST_00133,0.5180905675671728
TEST_00134,0.6386646571408707
TEST_00135,0.00301038591416879
TEST_00136,0.3959894794803331
TEST_00137,0.40329265331436653
TEST_00138,0.17857644281559826
TEST_00139,0.47835086624704154
TEST_00140,0.0343328812703442
TEST_00141,0.00247041088492422
TEST_00142,0.5666732041856718
TEST_00143,0.002461112838014566
TEST_00144,0.3163733246744778
TEST_00145,0.6572375762286852
TEST_00146,0.5397911119317651
TEST_00147,0.4383368427385556
TEST_00148,0.5041818401137294
TEST_00149,0.6770177030504237
TEST_00150,0.0033238415532284124
TEST_00151,0.0013511205747235623
TEST_00152,0.6192816838840388
TEST_00153,0.5418550736845873
TEST_00154,0.04745298390946623
TEST_00155,0.4728917850767038
TEST_00156,0.636508934098327
TEST_00157,0.5825127585943949
TEST_00158,0.6818365065343963
TEST_00159,0.6115971293256144
TEST_00160,0.7246010533984947
TEST_00161,0.7438305952190936
TEST_00162,0.5922096480602378
TEST_00163,0.009815033849449045
TEST_00164,0.7854805166353291
TEST_00165,0.48781537952815673
TEST_00166,0.6523824390540479
TEST_00167,0.43157419447906853
TEST_00168,0.6398075064495194
TEST_00169,0.43656074911111614
TEST_00170,0.44439891513148805
TEST_00171,0.5041381432325696
TEST_00172,0.48011330787334083
TEST_00173,0.5402963506591923
TEST_00174,0.33163089275080543
TEST_00175,0.5632774550778596
TEST_00176,0.6848191370718589
TEST_00177,0.3819238681951599
TEST_00178,0.6466314529352679
TEST_00179,0.5929019573899386
TEST_00180,0.65945972644131
TEST_00181,0.7131378206980515
TEST_00182,0.34169398048621574
TEST_00183,0.7756412533305147
TEST_00184,0.2942829830273743
TEST_00185,0.4180919550357922
TEST_00186,0.6152737525977842
TEST_00187,0.504090742224948
TEST_00188,0.5688516043498596
TEST_00189,0.5373782668873828
TEST_00190,0.7120101379121
TEST_00191,0.4557319375604064
TEST_00192,0.5597546273912665
TEST_00193,0.1346796261166306
TEST_00194,0.8556027218246961
TEST_00195,0.6578407703269327
TEST_00196,0.718244844939415
TEST_00197,0.5013938685910275
TEST_00198,0.4980023317849617
TEST_00199,0.5558963538005712
TEST_00200,0.6627901723553367
TEST_00201,0.7088537321264126
TEST_00202,0.5159756883497593
TEST_00203,0.5592808952728983
TEST_00204,0.0016742515276805402
TEST_00205,0.1331990991302764
TEST_00206,0.003639785645972247
TEST_00207,0.5755649423908688
TEST_00208,0.4623510593318336
TEST_00209,0.4530785339229946
TEST_00210,0.6924127536084265
TEST_00211,0.3232599657392861
TEST_00212,0.3269007491888378
TEST_00213,0.3839467811920024
TEST_00214,0.6160518498153064
TEST_00215,0.5186693638133669
TEST_00216,0.5669753777486581
TEST_00217,0.45792639484623027
TEST_00218,0.7553431942430212
TEST_00219,0.4180966985549408
TEST_00220,0.8144139158786361
TEST_00221,0.6727954517180265
TEST_00222,0.22762570553900421
TEST_00223,0.5175339712077446
TEST_00224,0.2946855284722844
TEST_00225,0.566229062405379
TEST_00226,0.4869875659841476
TEST_00227,0.6175577380667895
TEST_00228,0.0030821762964354502
TEST_00229,0.5882216834369592
TEST_00230,0.567785116914679
TEST_00231,0.6534884886473253
TEST_00232,0.41657067814359927
TEST_00233,0.5455041722951128
TEST_00234,0.6293346773345383
TEST_00235,0.7338283798780125
TEST_00236,0.5860327599507014
TEST_00237,0.0031396938811984513
TEST_00238,0.003138105871095489
TEST_00239,0.6838305080138098
TEST_00240,0.5749836043766733
TEST_00241,0.6506298367154443
TEST_00242,0.6151384116390842
TEST_00243,0.39228308276438295
TEST_00244,0.0012853945109900955
TEST_00245,0.7482185524046253
TEST_00246,0.6188554379811959
TEST_00247,0.24786326215201857
TEST_00248,0.620395450118917
TEST_00249,0.7208596893072982
TEST_00250,0.4525598302477467
TEST_00251,0.002250330755615471
TEST_00252,0.672071420173255
TEST_00253,0.027839844780439372
TEST_00254,0.6557372059924808
TEST_00255,0.7845447422986198
TEST_00256,0.634969798276346
TEST_00257,0.6041452229927393
TEST_00258,0.6588690275476738
TEST_00259,0.7619900382766611
TEST_00260,0.0034288756621127354
TEST_00261,0.001200485540653705
TEST_00262,0.0019105334479810874
TEST_00263,0.7910859432858796
TEST_00264,0.4487651313016733
TEST_00265,0.5667088223537547
TEST_00266,0.42139390382607983
TEST_00267,0.0009981241686017176
TEST_00268,0.3984178010309397
TEST_00269,0.6310863828962132
TEST_00270,0.33894528736772245
TEST_00271,0.0031152048342638692
TEST_00272,0.5050864988430297
TEST_00273,0.46898784290244233
TEST_00274,0.5031805730601595
TEST_00275,0.09087683444395997
TEST_00276,0.0011009167740652116
TEST_00277,0.501405429284732
TEST_00278,0.6347282962684517
TEST_00279,0.6320726614010531
TEST_00280,0.004820902420750113
TEST_00281,0.2642293928000668
TEST_00282,0.002280638776283732
TEST_00283,0.0026310897474015023
TEST_00284,0.6582197493555347
TEST_00285,0.5454333392753908
TEST_00286,0.13674936090597475
TEST_00287,0.7721509021450814
TEST_00288,0.003984201942584208
TEST_00289,0.652651457687267
TEST_00290,0.33652866539289017
TEST_00291,0.5422933856618899
TEST_00292,0.6785819013633332
TEST_00293,0.002239433673378527
TEST_00294,0.7718858101105049
TEST_00295,0.6154553428755546
TEST_00296,0.04671681987520264
TEST_00297,0.0031943703400741106
TEST_00298,0.7766438383087765
TEST_00299,0.5901867786383284
TEST_00300,0.3580155916801314
TEST_00301,0.714293057494192
TEST_00302,0.5512911773198866
TEST_00303,0.6471945109755394
TEST_00304,0.8243912486853294
TEST_00305,0.7131479976096423
TEST_00306,0.43451056652005293
TEST_00307,0.7805877551276876
TEST_00308,0.7003925037581129
TEST_00309,0.7407305029543658
TEST_00310,0.6796297416681233
TEST_00311,0.7017660895094905
TEST_00312,0.297575969296513
TEST_00313,0.3430714646395063
TEST_00314,0.7371812497243466
TEST_00315,0.6107053945205408
TEST_00316,0.07435273105886171
TEST_00317,0.26514988256966343
TEST_00318,0.001548262198425201
TEST_00319,0.0044205043591300005
TEST_00320,0.6982416140129687
TEST_00321,0.4571492515592518
TEST_00322,0.6182890347486617
TEST_00323,0.4690062896185683
TEST_00324,0.5662973788811984
TEST_00325,0.0007269043448212398
TEST_00326,0.5781464445488486
TEST_00327,0.5364354592353999
TEST_00328,0.2975631248507798
TEST_00329,0.5975307638164684
TEST_00330,0.6271519595214607
TEST_00331,0.0006293189106951395
TEST_00332,0.7107204519836053
TEST_00333,0.691025450184746
TEST_00334,0.6609921329789404
TEST_00335,0.5750226668405092
TEST_00336,0.0010971653342781863
TEST_00337,0.22985639849624345
TEST_00338,0.3986752248647872
TEST_00339,0.561663523141647
TEST_00340,0.6217672983440176
TEST_00341,0.534601983095262
TEST_00342,0.3011767498825326
TEST_00343,0.0912581203133343
TEST_00344,0.4179076344507314
TEST_00345,0.04183563047678145
TEST_00346,0.553813492884239
TEST_00347,0.5273742047001473
TEST_00348,0.6811685808219088
TEST_00349,0.5407534256973191
TEST_00350,0.48549184682670016
TEST_00351,0.6638423090111035
TEST_00352,0.0025485959573788917
TEST_00353,0.004895069274622709
TEST_00354,0.34652276615024297
TEST_00355,0.6900815578846158
TEST_00356,0.30055263054342995
TEST_00357,0.0028458085146459322
TEST_00358,0.00318272575607362
TEST_00359,0.722612167035493
TEST_00360,0.6247886694579713
TEST_00361,0.42944734849646476
TEST_00362,0.6036643753530868
TEST_00363,0.0045784264116085225
TEST_00364,0.5673793632924553
TEST_00365,0.4595503404285956
TEST_00366,0.5395004671897964
TEST_00367,0.3551927278212447
TEST_00368,0.49463022886846325
TEST_00369,0.25135114552604004
TEST_00370,0.0019030804980539832
TEST_00371,0.28061132986726717
TEST_00372,0.49930058075130473
TEST_00373,0.7112709763711323
TEST_00374,0.6480082832625333
TEST_00375,0.004156057387140321
TEST_00376,0.0010036488317294358
TEST_00377,0.5218936182407486
TEST_00378,0.546139852744457
TEST_00379,0.33178963607575135
TEST_00380,0.003945433590736236
TEST_00381,0.6956532758741352
TEST_00382,0.711350189534447
TEST_00383,0.24213869109880065
TEST_00384,0.6618254943633785
TEST_00385,0.4455749084416388
TEST_00386,0.7499822112988286
TEST_00387,0.5746267443017712
TEST_00388,0.5805638974587356
TEST_00389,0.49774118914884563
TEST_00390,0.7084944728216773
TEST_00391,0.7534115241151474
TEST_00392,0.6101832298119176
TEST_00393,0.5765221344354742
TEST_00394,0.24284756268798005
TEST_00395,0.7333083210404349
TEST_00396,0.6217948589398913
TEST_00397,0.0013345794249154893
TEST_00398,0.3309203201874497
TEST_00399,0.0015709445968403251
TEST_00400,0.6102824317007649
TEST_00401,0.002132501616580717
TEST_00402,0.25851598253429137
TEST_00403,0.021393093861833735
TEST_00404,0.7000413192689435
TEST_00405,0.7245984708365473
TEST_00406,0.22741461615568095
TEST_00407,0.5129627253144796
TEST_00408,0.5479650813555054
TEST_00409,0.25725566757657947
TEST_00410,0.11842325881198834
TEST_00411,0.40315378845448846
TEST_00412,0.3346473181248955
TEST_00413,0.6895677260795114
TEST_00414,0.6105374979432734
TEST_00415,0.47251500302731997
TEST_00416,0.7142636143007096
TEST_00417,0.745043123184044
TEST_00418,0.7329437908145996
TEST_00419,0.2565732039303772
TEST_00420,0.17601407496426863
TEST_00421,0.6332954641717558
TEST_00422,0.7362083273087148
TEST_00423,0.0020064513654041755
TEST_00424,0.3691206059845039
TEST_00425,0.38605712052130214
TEST_00426,0.5215811052310002
TEST_00427,0.6286373584076903
TEST_00428,0.4902285363434024
TEST_00429,0.40461707482929166
TEST_00430,0.6678514850511045
TEST_00431,0.6683272865845249
TEST_00432,0.4588918339250813
TEST_00433,0.0018995647627609914
TEST_00434,0.6896830413757957
TEST_00435,0.5431161994770413
TEST_00436,0.001855030789865255
TEST_00437,0.499684397159809
TEST_00438,0.0013340489456423815
TEST_00439,0.007127597790910618
TEST_00440,0.6845771122882954
TEST_00441,0.7582898421854433
TEST_00442,0.6361694282321243
TEST_00443,0.6483275275520402
TEST_00444,0.002061754908455322
TEST_00445,0.7421567375940689
TEST_00446,0.20313656978551997
TEST_00447,0.6827837774492259
TEST_00448,0.6118984594731091
TEST_00449,0.006831116757113263
TEST_00450,0.6985441309992539
TEST_00451,0.0004598479525236493
TEST_00452,0.5948752975782727
TEST_00453,0.7218318540200617
TEST_00454,0.5148118321848889
TEST_00455,0.481722536176186
TEST_00456,0.0038447656967301237
TEST_00457,0.6528280128819329
TEST_00458,0.3339393170765662
TEST_00459,0.5920143373792527
TEST_00460,0.009438453939134275
TEST_00461,0.6842453192545993
TEST_00462,0.5562886827043803
TEST_00463,0.3885410460349146
TEST_00464,0.5170064430243964
TEST_00465,0.5360632203470967
TEST_00466,0.4635818664824332
TEST_00467,0.6017930348260321
TEST_00468,0.7784813267913152
TEST_00469,0.0061947812249876
TEST_00470,0.576248164005016
TEST_00471,0.7155584507990697
TEST_00472,0.7409370902264396
TEST_00473,0.5196587318064154
TEST_00474,0.7812587968220525
TEST_00475,0.5075810564039727
TEST_00476,0.001097308527241478
TEST_00477,0.6839749617475749
TEST_00478,0.3680279940540541
TEST_00479,0.4658465078889192
TEST_00480,0.6974556231005562
TEST_00481,0.390216025867562
TEST_00482,0.5579568521673338
TEST_00483,0.5757455471608527
TEST_00484,0.33203251842405224
TEST_00485,0.5402825724302835
TEST_00486,0.5293362378563038
TEST_00487,0.7127004227106754
TEST_00488,0.505279758294412
TEST_00489,0.5890546103155111
TEST_00490,0.6212109595250906
TEST_00491,0.666605677621069
TEST_00492,0.39303908286440115
TEST_00493,0.5099986502136057
TEST_00494,0.012592843287426228
TEST_00495,0.7557963117087354
TEST_00496,0.5548760008814465
TEST_00497,0.6580647150618678
TEST_00498,0.49778164378997425
TEST_00499,0.7853794568294257
TEST_00500,0.0010321000887898758
TEST_00501,0.0019078463312997532
TEST_00502,0.14888968138844408
TEST_00503,0.5980696788872885
TEST_00504,0.0020547890667882546
TEST_00505,0.7622285784115761
TEST_00506,0.0011326358696269608
TEST_00507,0.5157215660702564
TEST_00508,0.7037290024216085
TEST_00509,0.4436812081645752
TEST_00510,0.5381219969105722
TEST_00511,0.05907612934552978
TEST_00512,0.07249236370818196
TEST_00513,0.057074111914024735
TEST_00514,0.7689144036479658
TEST_00515,0.570638677392224
TEST_00516,0.7246424667016398
TEST_00517,0.5713125220263621
TEST_00518,0.3513784780235333
TEST_00519,0.6222347718654466
TEST_00520,0.001274089399647895
TEST_00521,0.3796483767508483
TEST_00522,0.0027818333321959912
TEST_00523,0.5572749771118235
TEST_00524,0.5575516835146267
TEST_00525,0.2245773194796096
TEST_00526,0.3473313242472555
TEST_00527,0.009502861234411776
TEST_00528,0.4952012605041791
TEST_00529,0.525236671670759
TEST_00530,0.6325394043279168
TEST_00531,0.6708762320644703
TEST_00532,0.7734273265238293
TEST_00533,0.0032974287449947653
TEST_00534,0.4790460577590332
TEST_00535,0.3136048979009483
TEST_00536,0.724165285871122
TEST_00537,0.004455177742339644
TEST_00538,0.003782200965724551
TEST_00539,0.07322344436315636
TEST_00540,0.6404055522607707
TEST_00541,0.5524692382544883
TEST_00542,0.0014370722685825266
TEST_00543,0.5739468544890898
TEST_00544,0.38869830482159456
TEST_00545,0.6379197211171201
TEST_00546,0.6863958370932653
TEST_00547,0.002440671594359346
TEST_00548,0.7510368100927266
TEST_00549,0.36622362519940593
TEST_00550,0.6070210688363255
TEST_00551,0.5699215569070966
TEST_00552,0.5264251710261902
TEST_00553,0.27529692512298803
TEST_00554,0.4844299553550534
TEST_00555,0.5910184489117729
TEST_00556,0.40349784031318403
TEST_00557,0.6021711259000653
TEST_00558,0.6986794002789448
TEST_00559,0.0037216217271948053
TEST_00560,0.39557943106138754
TEST_00561,0.16695920143884146
TEST_00562,0.8151849789263187
TEST_00563,0.003056143119946408
TEST_00564,0.6138382729076886
TEST_00565,0.4325249540195003
TEST_00566,0.5265903891539032
TEST_00567,0.24072585755178477
TEST_00568,0.48335162970631274
TEST_00569,0.42932295384974883
TEST_00570,0.3954493962798569
TEST_00571,0.534670886260519
TEST_00572,0.0026276113552078147
TEST_00573,0.010491092323644603
TEST_00574,0.6502318843755862
TEST_00575,0.29608814348974094
TEST_00576,0.4297455817628171
TEST_00577,0.5254484203050217
TEST_00578,0.6451598921990723
TEST_00579,0.7349290284403065
TEST_00580,0.001861632972038967
TEST_00581,0.6334169002660127
TEST_00582,0.28449490433414737
TEST_00583,0.563834177304413
TEST_00584,0.4865986616868471
TEST_00585,0.5401357643158511
TEST_00586,0.25288335445143095
TEST_00587,0.44131577124017457
TEST_00588,0.6358804392614945
TEST_00589,0.001822395352275456
TEST_00590,0.4503110491974716
TEST_00591,0.36883357146931023
TEST_00592,0.5058854655399349
TEST_00593,0.5426942075908046
TEST_00594,0.0009933279816828726
TEST_00595,0.42383143116005373
TEST_00596,0.6882696379042861
TEST_00597,0.6651910487082225
TEST_00598,0.5485295526464709
TEST_00599,0.565823610954574
TEST_00600,0.17454122805959588
TEST_00601,0.5428430090053474
TEST_00602,0.5685371632735425
TEST_00603,0.6234757013287394
TEST_00604,0.38237338635986173
TEST_00605,0.640660500172842
TEST_00606,0.11144090851990862
TEST_00607,0.5370000702785279
TEST_00608,0.4464183744059802
TEST_00609,0.7753346157402026
TEST_00610,0.001959381621933916
TEST_00611,0.3992147396908978
TEST_00612,0.5674073506420928
TEST_00613,0.5897067489772009
TEST_00614,0.6254402693130557
TEST_00615,0.7067215057975054
TEST_00616,0.6346765451432864
TEST_00617,0.4886776054164498
TEST_00618,0.2681428415047085
TEST_00619,0.3386351646665504
TEST_00620,0.39144548834996096
TEST_00621,0.3769770706580878
TEST_00622,0.6816055002251954
TEST_00623,0.7264309745260307
TEST_00624,0.7159910519301083
TEST_00625,0.7121434585211953
TEST_00626,0.5173483169836831
TEST_00627,0.5384678938740336
TEST_00628,0.7423819114931569
TEST_00629,0.2817114218066754
TEST_00630,0.4734721310319307
TEST_00631,0.31248509905771854
TEST_00632,0.7707200567537016
TEST_00633,0.6356609358498998
TEST_00634,0.7315330901244383
TEST_00635,0.7424187325517514
TEST_00636,0.469167087089522
TEST_00637,0.6894315463381802
TEST_00638,0.010113944239464543
TEST_00639,0.6830754634397792
TEST_00640,0.0010531345029065975
TEST_00641,0.0009234937404096071
TEST_00642,0.7846171798466276
TEST_00643,0.5175951734908122
TEST_00644,0.3103239816099339
TEST_00645,0.2499683939349396
TEST_00646,0.0024005856528438855
TEST_00647,0.13243795168448502
TEST_00648,0.7410602064383168
TEST_00649,0.6405019192955941
TEST_00650,0.23502180765112005
TEST_00651,0.6063062796373593
TEST_00652,0.7544188969499608
TEST_00653,0.4467904710150391
TEST_00654,0.0021035855467876076
TEST_00655,0.7350015266360767
TEST_00656,0.5793247654656268
TEST_00657,0.0019551896957453563
TEST_00658,0.1714974796796617
TEST_00659,0.381585329319723
TEST_00660,0.0011267152326963333
TEST_00661,0.7199041095344283
TEST_00662,0.3300906487388903
TEST_00663,0.002548638050508281
TEST_00664,0.5952071687828736
TEST_00665,0.0020145053695719943
TEST_00666,0.3873049005871744
TEST_00667,0.0006234834216848298
TEST_00668,0.43643933160139736
TEST_00669,0.49614608295179763
TEST_00670,0.27105002831918046
TEST_00671,0.5941806784159556
TEST_00672,0.6233997559319638
TEST_00673,0.002346557431587661
TEST_00674,0.4467027723205559
TEST_00675,0.33159771718654235
TEST_00676,0.7179568801553253
TEST_00677,0.3474691196959364
TEST_00678,0.4190621113764903
TEST_00679,0.7074911825807522
TEST_00680,0.4415164491648672
TEST_00681,0.0028255013679039606
TEST_00682,0.0013488320397552064
TEST_00683,0.19745241469413696
TEST_00684,0.6426293838433637
TEST_00685,0.3473476897735086
TEST_00686,0.7127538012161846
TEST_00687,0.11235750970644938
TEST_00688,0.5292371931403715
TEST_00689,0.6427509046188286
TEST_00690,0.5079387613361527
TEST_00691,0.692283958186759
TEST_00692,0.10401764540924553
TEST_00693,0.426634026850053
TEST_00694,0.20456424886002797
TEST_00695,0.5062320960804183
TEST_00696,0.1283334642587086
TEST_00697,0.6151867679941404
TEST_00698,0.7796772492287892
TEST_00699,0.0009494631281366263
TEST_00700,0.5131395510609928
TEST_00701,0.4771107116876702
TEST_00702,0.3313559849916569
TEST_00703,0.488623777403368
TEST_00704,0.6428691891052905
TEST_00705,0.694099149549443
TEST_00706,0.4085929437862211
TEST_00707,0.0012044462351649787
TEST_00708,0.0016918713153700527
TEST_00709,0.60528258301835
TEST_00710,0.7054976145299459
TEST_00711,0.43834868977017244
TEST_00712,0.527561906117003
TEST_00713,0.25623408860940333
TEST_00714,0.7241822863107814
TEST_00715,0.002113886327533461
TEST_00716,0.47861360465697633
TEST_00717,0.535063138819414
TEST_00718,0.15125782425347112
TEST_00719,0.6400007622605853
TEST_00720,0.46498642437841087
TEST_00721,0.5987523352948885
TEST_00722,0.0027077617769340687
TEST_00723,0.7077055919793792
TEST_00724,0.0018527932946359226
TEST_00725,0.003146753696830606
TEST_00726,0.6713673620971616
TEST_00727,0.5685491492811172
TEST_00728,0.40199303460352154
TEST_00729,0.5240134442162514
TEST_00730,0.44219629233428304
TEST_00731,0.006079243471854198
TEST_00732,0.6439003073405035
TEST_00733,0.5452250030576676
TEST_00734,0.3051811727715194
TEST_00735,0.7647904341513825
TEST_00736,0.5242319846992604
TEST_00737,0.2662672505095572
TEST_00738,0.47966354616591156
TEST_00739,0.1474603446311107
TEST_00740,0.42875845570516063
TEST_00741,0.40959216244003754
TEST_00742,0.35561990300547086
TEST_00743,0.7741715709315327
TEST_00744,0.5910678179370132
TEST_00745,0.7409641744459783
TEST_00746,0.002995308962612749
TEST_00747,0.6202215850047205
TEST_00748,0.5304721544677767
TEST_00749,0.00039840994540128494
TEST_00750,0.6673695422795394
TEST_00751,0.0027047958010079113
TEST_00752,0.19851316100970648
TEST_00753,0.5687147079196695
TEST_00754,0.4846717846731413
TEST_00755,0.062104293401194735
TEST_00756,0.6246948895178475
TEST_00757,0.5020830928655026
TEST_00758,0.7434724808624888
TEST_00759,0.6939425745123385
TEST_00760,0.04471794524290347
TEST_00761,0.40284164394875693
TEST_00762,0.6852125392533691
TEST_00763,0.1912302983128913
TEST_00764,0.3090400948710999
TEST_00765,0.44508304301324936
TEST_00766,0.4992629084965231
TEST_00767,0.4430969418796961
TEST_00768,0.6527106584418025
TEST_00769,0.05223292219445792
TEST_00770,0.4513895514720562
TEST_00771,0.4116601577984806
TEST_00772,0.14774033274531095
TEST_00773,0.3172888220267379
TEST_00774,0.6676018196810023
TEST_00775,0.646957281245699
TEST_00776,0.6787472499510602
TEST_00777,0.6547289833124137
TEST_00778,0.5075345271510339
TEST_00779,0.3270854508325058
TEST_00780,0.6582402033002035
TEST_00781,0.44822106403295003
TEST_00782,0.3313942699662017
TEST_00783,0.6834263877072784
TEST_00784,0.7264855036549145
TEST_00785,0.6666595962255487
TEST_00786,0.6112574256009223
TEST_00787,0.7956459051070099
TEST_00788,0.003315711281210293
TEST_00789,0.7832412041087093
TEST_00790,0.30008577672603076
TEST_00791,0.8255554555631738
TEST_00792,0.6019183015590731
TEST_00793,0.7257513861989449
TEST_00794,0.36449259611659485
TEST_00795,0.5035338762238908
TEST_00796,0.7808312838619825
TEST_00797,0.5358639033192454
TEST_00798,0.5783167359745464
TEST_00799,0.6253777608711126
TEST_00800,0.5993775265020087
TEST_00801,0.4045319842062087
TEST_00802,0.49835588812119636
TEST_00803,0.5866593665451894
TEST_00804,0.3955395812702494
TEST_00805,0.48025124695984633
TEST_00806,0.0031366061038710286
TEST_00807,0.003939562417427973
TEST_00808,0.7537950477115385
TEST_00809,0.5163216792108047
TEST_00810,0.0005403152416044066
TEST_00811,0.5789212017469402
TEST_00812,0.7199082062041462
TEST_00813,0.7099464676431708
TEST_00814,0.3883773696874593
TEST_00815,0.2702818387297776
TEST_00816,0.6616785636630435
TEST_00817,0.4321163222077324
TEST_00818,0.4426501616011575
TEST_00819,0.682545497108469
TEST_00820,0.7032477517132765
TEST_00821,0.2709698859241237
TEST_00822,0.7413521529472314
TEST_00823,0.5482116376643814
TEST_00824,0.7132969031006986
TEST_00825,0.7481877867683696
TEST_00826,0.533343544368008
TEST_00827,0.0032557716634177953
TEST_00828,0.7065818903837491
TEST_00829,0.5540975371232503
TEST_00830,0.5721880147886887
TEST_00831,0.6277007296801329
TEST_00832,0.34822168699647416
TEST_00833,0.0014249455556245528
TEST_00834,0.5967437250479537
TEST_00835,0.4992327440441697
TEST_00836,0.5572743610735017
TEST_00837,0.5632386156714406
TEST_00838,0.6330960334137858
TEST_00839,0.5743697572590047
TEST_00840,0.0021625003142102684
TEST_00841,0.7156989192608335
TEST_00842,0.6180082594070835
TEST_00843,0.660028436662274
TEST_00844,0.6408636022099415
TEST_00845,0.5833229666940225
TEST_00846,0.5650834036857545
TEST_00847,0.002480981555093898
TEST_00848,0.4255294574942689
TEST_00849,0.6559371574117737
TEST_00850,0.6202890210990365
TEST_00851,0.5302302013992195
TEST_00852,0.19019556965856171
TEST_00853,0.6511396769656318
TEST_00854,0.6582679850993886
TEST_00855,0.4501121080518603
TEST_00856,0.7624769823957724
TEST_00857,0.5618846175195743
TEST_00858,0.0025364610583876054
TEST_00859,0.6063721985467766
TEST_00860,0.7508579239151553
TEST_00861,0.6340379310036637
TEST_00862,0.6229064049022024
TEST_00863,0.5612508939770641
TEST_00864,0.4997572012595787
TEST_00865,0.004737207899592586
TEST_00866,0.25965994603506914
TEST_00867,0.7236407297874579
TEST_00868,0.7883119499472836
TEST_00869,0.4074167952333663
TEST_00870,0.6787852859035131
TEST_00871,0.3881396165516211
TEST_00872,0.002921034729538835
